index,seconds_of_day,day_of_year,timestamp,T_out,weaBus.HDirNor,T_in,HGloHor,heatPower,roomTempUpperSetpoint,weaBus.HDifHor,u
1263,33300,5,378900,274.51679687499995,0.0,294.9323418087064,5.825892857142858,13761.771670195518,22.5,5.825892857142858,0.7176581912935944
1264,33600,5,379200,274.5425925925926,0.0,294.9335428527204,7.109788359788359,13738.74052014779,22.5,7.109788359788359,0.7164571472795842
1265,33900,5,379500,274.56942997685184,0.0,294.9347889478226,8.502810846560847,13714.845473057248,22.5,8.502810846560847,0.7152110521773807
1266,34200,5,379800,274.59687499999995,0.0,294.93607790630494,10.0,13690.128480285988,22.5,10.0,0.7139220936950323
1267,34500,5,380100,274.62449363425924,0.0,294.9374068770328,11.607142857142858,13664.64421502575,22.5,11.607142857142858,0.7125931229671778
1268,34800,5,380400,274.6518518518518,0.0,294.9387794583393,13.32034632034632,13638.323675849913,22.5,13.32034632034632,0.7112205416606798
1269,35100,5,380700,274.678515625,0.0,294.9401956502245,15.120129870129869,13611.166862757385,22.5,15.120129870129869,0.7098043497754816
1270,35400,5,381000,274.7040509259259,0.0,294.94165545268834,16.987012987012985,13583.173775749256,22.5,16.987012987012985,0.7083445473116399
1271,35700,5,381300,274.7280237268518,0.0,294.9431588657308,18.901515151515152,13554.344414825526,22.5,18.901515151515152,0.7068411342691547
1272,36000,5,381600,274.75,0.0,294.94470588935195,20.844155844155843,13524.678779986194,22.5,20.844155844155843,0.7052941106480262
1273,36300,5,381900,274.7690972222222,0.0,294.9462965235518,22.795454545454547,13494.176871230173,22.5,22.795454545454547,0.7037034764481973
1274,36600,5,382200,274.7847222222222,0.0,294.94792801204756,24.735930735930733,13462.891542874988,22.5,24.735930735930733,0.7020719879524222
1275,36900,5,382500,274.796875,0.0,294.9493858668637,26.646103896103895,13434.935803846038,22.5,26.646103896103895,0.7006141331362983
1276,37200,5,382800,274.80555555555554,0.0,294.9507924735817,28.506493506493502,13407.96279536066,22.5,28.506493506493502,0.6992075264182631
1277,37500,5,383100,274.81076388888886,0.0,294.9521478322017,30.297619047619044,13381.972517417764,22.5,30.297619047619044,0.6978521677982599
1278,37800,5,383400,274.8125,0.0,294.9534530117318,32.0,13356.944470779623,22.5,32.0,0.6965469882681532
1279,38100,5,383700,274.81076388888886,0.0,294.9547093997923,33.645502645502646,13332.852046520713,22.5,33.645502645502646,0.6952906002076702
1280,38400,5,384000,274.80555555555554,0.0,294.95591583936573,35.27657527657528,13309.717431539999,22.5,35.27657527657528,0.6940841606342474
1281,38700,5,384300,274.796875,0.0,294.9570723304521,36.88961038961039,13287.54062583748,22.5,36.88961038961039,0.6929276695478848
1282,39000,5,384600,274.7847222222222,0.0,294.9582026386154,38.48100048100048,13265.865902342688,22.5,38.48100048100048,0.6917973613846016
1283,39300,5,384900,274.7690972222222,0.0,294.9593009193404,40.04713804713805,13244.80533513783,22.5,40.04713804713805,0.6906990806595559
1284,39600,5,385200,274.75,0.0,294.960362671019,41.58441558441558,13224.445246799565,22.5,41.58441558441558,0.6896373289809503
1285,39900,5,385500,274.7263695987654,0.0,294.96138278285656,43.08922558922559,13204.883641628036,22.5,43.08922558922559,0.6886172171434168
1286,40200,5,385800,274.6975308641975,0.0,294.962337339265,44.557960557960556,13186.579123546157,22.5,44.557960557960556,0.6876626607349863
1287,40500,5,386100,274.6640625,0.0,294.96324171191446,45.98701298701299,13169.236926302681,22.5,45.98701298701299,0.6867582880855139
1288,40800,5,386400,274.6265432098765,0.0,294.964095900805,47.37277537277537,13152.857049897611,22.5,47.37277537277537,0.6859040991949996
1289,41100,5,386700,274.58555169753083,0.0,294.9648906871806,48.711640211640216,13137.61627265718,22.5,48.711640211640216,0.6851093128193497
1290,41400,5,387000,274.54166666666663,0.0,294.96562297767866,50.0,13123.573912725284,22.5,50.0,0.6843770223213141
1291,41700,5,387300,274.49546682098764,0.0,294.9662976436177,51.19714506172839,13110.636557980317,22.5,51.19714506172839,0.6837023563822981
1292,42000,5,387600,274.4475308641975,0.0,294.9669146849976,52.270282186948855,13098.804208423371,22.5,52.270282186948855,0.6830853150023586
1293,42300,5,387900,274.3984375,0.0,294.96745528169754,53.22767857142857,13088.437757597307,22.5,53.22767857142857,0.682544718302438
1294,42600,5,388200,274.34876543209873,0.0,294.96792968178386,54.07760141093475,13079.340689177496,22.5,54.07760141093475,0.6820703182161196
1295,42900,5,388500,274.2990933641975,0.0,294.96833812437586,54.82831790123457,13071.508417826408,22.5,54.82831790123457,0.6816618756241155
1296,43200,5,388800,274.25,0.0,294.96866864193504,55.48809523809524,13065.170432365398,22.5,55.48809523809524,0.6813313580649378
1297,43500,5,389100,274.19495838844796,0.0,294.96890251779007,56.06520061728395,13060.685642593395,22.5,56.06520061728395,0.681097482209907
1298,43800,5,389400,274.12884700176363,0.0,294.9690545261439,56.5679012345679,13057.770739255231,22.5,56.5679012345679,0.6809454738560703
1299,44100,5,389700,274.05435267857143,0.0,294.96912466699655,57.004464285714285,13056.425722350905,22.5,57.004464285714285,0.6808753330034278
1300,44400,5,390000,273.97416225749555,0.0,294.9691146845056,57.3831569664903,13056.617146015871,22.5,57.3831569664903,0.680885315494379
1301,44700,5,390300,273.89096257716045,0.0,294.969024267014,57.71224647266314,13058.350986567775,22.5,57.71224647266314,0.6809757329859849
1302,45000,5,390600,273.80744047619044,0.0,294.9688530152798,58.0,13061.634899846276,22.5,58.0,0.6811469847201579
1303,45300,5,390900,273.72628279320986,0.0,294.9686211996189,58.23902300117578,13066.080183456115,22.5,58.23902300117578,0.6813788003810828
1304,45600,5,391200,273.650176366843,0.0,294.96844927019964,58.41438859494415,13069.377091984225,22.5,58.41438859494415,0.6815507298003354
1305,45900,5,391500,273.5818080357143,0.0,294.9682617377702,58.523065476190474,13072.973202926683,22.5,58.523065476190474,0.6817382622297714
1306,46200,5,391800,273.52386463844795,0.0,294.96805860233053,58.562022339800116,13076.86851628458,22.5,58.562022339800116,0.6819413976694477
1307,46500,5,392100,273.4790330136684,0.0,294.96792194757427,58.528227880658434,13079.488999930036,22.5,58.528227880658434,0.6820780524257088
1308,46800,5,392400,273.45,0.0,294.96788961046605,58.41865079365079,13080.109094433576,22.5,58.41865079365079,0.682110389533932
1309,47100,5,392700,273.4417183366402,0.0,294.9679122618374,58.23025977366255,13079.674733056034,22.5,58.23025977366255,0.6820877381625792
1310,47400,5,393000,273.4548776455026,0.0,294.9679899016883,57.960023515579074,13078.18591579741,22.5,57.960023515579074,0.6820100983116504
1311,47700,5,393300,273.48577008928567,0.0,294.96816425790144,57.604910714285715,13074.842471211694,22.5,57.604910714285715,0.6818357420985421
1312,48000,5,393600,273.5306878306878,0.0,294.9684144768842,57.161890064667844,13070.04428657392,22.5,57.161890064667844,0.681585523115757
1313,48300,5,393900,273.5859230324074,0.0,294.96873891583675,56.62793026161082,13063.822864119846,22.5,56.62793026161082,0.681261084163225
1314,48600,5,394200,273.6477678571428,0.0,294.96908473377067,56.0,13057.191479564095,22.5,56.0,0.6809152662293059
1315,48900,5,394500,273.71251446759254,0.0,294.9693526475391,55.299015285126394,13052.053980747665,22.5,55.299015285126394,0.6806473524608805
1316,49200,5,394800,273.776455026455,0.0,294.9696174004841,54.544679600235156,13046.977093697382,22.5,54.544679600235156,0.6803825995158945
1317,49500,5,395100,273.83588169642854,0.0,294.9698789926057,53.732142857142854,13041.960818412153,22.5,53.732142857142854,0.6801210073942912
1318,49800,5,395400,273.88708664021163,0.0,294.9699951245332,52.85655496766608,13039.733879334708,22.5,52.85655496766608,0.68000487546675
1319,50100,5,395700,273.9263620205026,0.0,294.9699808385379,51.913065843621396,13040.0078267493,22.5,51.913065843621396,0.6800191614620985
1320,50400,5,396000,273.95,0.0,294.9698747911946,50.8968253968254,13042.041384425875,22.5,50.8968253968254,0.6801252088053502
1321,50700,5,396300,273.96263020833334,0.0,294.969677125545,49.80298353909465,13045.831809408608,22.5,49.80298353909465,0.680322874454987
1322,51000,5,396600,273.97187499999995,0.0,294.96938895923233,48.62669018224574,13051.357669833447,22.5,48.62669018224574,0.6806110407676442
1323,51300,5,396900,273.978515625,0.0,294.96900960782017,47.363095238095234,13058.632090414583,22.5,47.363095238095234,0.6809903921798082
1324,51600,5,397200,273.9833333333333,0.0,294.96853907130844,46.00734861845973,13067.655071153104,22.5,46.00734861845973,0.6814609286915356
1325,51900,5,397500,273.987109375,0.0,294.96802089966496,44.55460023515579,13077.591500403156,22.5,44.55460023515579,0.6819791003350133
1326,52200,5,397800,273.99062499999997,0.0,294.96748128736584,43.0,13087.939074416843,22.5,43.0,0.6825187126341348
1327,52500,5,398100,273.9946614583333,0.0,294.9668905294232,41.36309523809524,13099.26741431108,22.5,41.36309523809524,0.6831094705767669
1328,52800,5,398400,274.0,0.0,294.9662486258371,39.67316017316017,13111.576520084776,22.5,39.67316017316017,0.6837513741628527
1329,53100,5,398700,274.007421875,0.0,294.96564133903865,37.939935064935064,13123.221816355697,22.5,37.939935064935064,0.6843586609613226
1330,53400,5,399000,274.0177083333333,0.0,294.9650299112134,36.17316017316017,13134.946520715435,22.5,36.17316017316017,0.6849700887865993
1331,53700,5,399300,274.03164062499997,0.0,294.9644085292749,34.38257575757576,13146.862104569685,22.5,34.38257575757576,0.6855914707250577
1332,54000,5,399600,274.04999999999995,0.0,294.9638002182539,32.577922077922075,13158.52704127294,22.5,32.577922077922075,0.6861997817460974
1333,54300,5,399900,274.07410300925926,0.0,294.9632569667793,30.76893939393939,13168.944399903536,22.5,30.76893939393939,0.6867430332206936
1334,54600,5,400200,274.10393518518515,0.0,294.96274122689454,28.965367965367964,13178.834197889833,22.5,28.965367965367964,0.6872587731054409
1335,54900,5,400500,274.13828125,0.0,294.9622529985996,27.176948051948052,13188.196435232921,22.5,27.176948051948052,0.6877470014003961
1336,55200,5,400800,274.1759259259259,0.0,294.9617987933481,25.41341991341991,13196.906248675868,22.5,25.41341991341991,0.6882012066518541
1337,55500,5,401100,274.2156539351852,0.0,294.96137844045745,23.68452380952381,13204.966911220386,22.5,23.68452380952381,0.6886215595425256
1338,55800,5,401400,274.25624999999997,0.0,294.96098986849813,22.0,13212.418144476656,22.5,22.0,0.6890101315018455
1339,56100,5,401700,274.2964988425926,0.0,294.96062606921794,20.328125,13219.394338281103,22.5,20.328125,0.6893739307820397
1340,56400,5,402000,274.33518518518514,0.0,294.9602108392624,18.640151515151516,13227.356763719888,22.5,18.640151515151516,0.6897891607375755
1341,56700,5,402300,274.37109375,0.0,294.95978986035846,16.95028409090909,13235.429430658502,22.5,16.95028409090909,0.6902101396415219
1342,57000,5,402600,274.40300925925925,0.0,294.95936313250616,15.272727272727273,13243.612339095851,22.5,15.272727272727273,0.6906368674938221
1343,57300,5,402900,274.4297164351852,0.0,294.9589073572903,13.621685606060607,13252.352258084884,22.5,13.621685606060607,0.6910926427096911
1344,57600,5,403200,274.45,0.0,294.9584048264856,12.011363636363638,13261.988759521306,22.5,12.011363636363638,0.6915951735143722
1345,57900,5,403500,274.4620949074074,0.0,294.95787356046276,10.455965909090912,13272.17628582735,22.5,10.455965909090912,0.6921264395372191
1346,58200,5,403800,274.4662037037037,0.0,294.9573135592217,8.96969696969697,13282.91483700411,22.5,8.96969696969697,0.6926864407782887
1347,58500,5,404100,274.46406249999995,0.0,294.95676404874513,7.566761363636367,13293.452217891754,22.5,7.566761363636367,0.6932359512548487
1348,58800,5,404400,274.4574074074074,0.0,294.9562093110337,6.2613636363636385,13304.089835930403,22.5,6.2613636363636385,0.69379068896626
1349,59100,5,404700,274.447974537037,0.0,294.95564549691983,5.067708333333336,13314.90150253423,22.5,5.067708333333336,0.6943545030801488
1350,59400,5,405000,274.4375,0.0,294.9551073624666,4.0,13325.220737461046,22.5,4.0,0.6948926375333713
1351,59700,5,405300,274.4277199074074,0.0,294.95468954325656,3.0810185185185186,13333.232814293422,22.5,3.0810185185185186,0.6953104567434139
1352,60000,5,405600,274.42037037037034,0.0,294.9543261543298,2.314814814814815,13340.201139184273,22.5,2.314814814814815,0.6956738456701714
1353,60300,5,405900,274.41718749999995,0.0,294.9540171956864,1.6875,13346.125712132514,22.5,1.6875,0.6959828043135872
1354,60600,5,406200,274.4199074074074,0.0,294.9538224964763,1.1851851851851851,13349.859252843735,22.5,1.1851851851851851,0.6961775035236997
1355,60900,5,406500,274.4302662037037,0.0,294.9537456899427,0.7939814814814814,13351.33209045724,22.5,0.7939814814814814,0.6962543100572702
1356,61200,5,406800,274.45,0.0,294.9537647099517,0.5,13350.967363872522,22.5,0.5,0.6962352900482642
1357,61500,5,407100,274.47499999999997,0.0,294.9538744037434,0.28935185185185164,13348.86388211347,22.5,0.28935185185185164,0.6961255962565929
1358,61800,5,407400,274.5,0.0,294.95398828685586,0.1481481481481488,13346.680066182707,22.5,0.1481481481481488,0.6960117131441166
1359,62100,5,407700,274.525,0.0,294.9541571899194,0.06250000000000044,13343.44119087574,22.5,0.06250000000000044,0.6958428100805918
1360,62400,5,408000,274.54999999999995,0.0,294.95438111293396,0.018518518518518157,13339.147256192564,22.5,0.018518518518518157,0.6956188870660185
1361,62700,5,408300,274.575,0.0,294.95462179493757,0.0023148148148153247,13334.531952111945,22.5,0.0023148148148153247,0.6953782050624113
1362,63000,5,408600,274.59999999999997,0.0,294.9548432535719,0.0,13330.285274241058,22.5,0.0,0.695156746428097
1363,63300,5,408900,274.625,0.0,294.95507905102227,0.0,13325.763636068456,22.5,0.0,0.6949209489777104
1364,63600,5,409200,274.65,0.0,294.9553291872887,0.0,13320.967037594135,22.5,0.0,0.6946708127112515
1365,63900,5,409500,274.67499999999995,0.0,294.9555748388962,0.0,13316.256436679036,22.5,0.0,0.6944251611037657
1366,64200,5,409800,274.7,0.0,294.95582251354807,0.0,13311.507041982873,22.5,0.0,0.6941774864519061
1367,64500,5,410100,274.72499999999997,0.0,294.95607467004595,0.0,13306.671703668522,22.5,0.0,0.6939253299540269
1368,64800,5,410400,274.75,0.0,294.9563318032069,0.0,13301.740933152621,22.5,0.0,0.6936681967930554
1369,65100,5,410700,274.775,0.0,294.9565953328931,0.0,13296.68750324249,22.5,0.0,0.6934046671069041
1370,65400,5,411000,274.79999999999995,0.0,294.9568640267318,0.0,13291.535045843262,22.5,0.0,0.6931359732681699
1371,65700,5,411300,274.825,0.0,294.9571378847231,0.0,13286.283560954933,22.5,0.0,0.6928621152768528
1372,66000,5,411600,274.84999999999997,0.0,294.95741690686714,0.0,13280.933048575323,22.5,0.0,0.6925830931328392
1373,66300,5,411900,274.875,0.0,294.9577010931637,0.0,13275.483508707704,22.5,0.0,0.6922989068362995
1374,66600,5,412200,274.9,0.0,294.9579915079769,0.0,13269.914531167296,22.5,0.0,0.692008492023092
1375,66900,5,412500,274.92499999999995,0.0,294.95828799347714,0.0,13264.229142485658,22.5,0.0,0.6917120065228346
1376,67200,5,412800,274.95,0.0,294.95859013987763,0.0,13258.435200711003,22.5,0.0,0.6914098601223486
1377,67500,5,413100,274.97499999999997,0.0,294.9588979471785,0.0,13252.532705840062,22.5,0.0,0.6911020528214635
1378,67800,5,413400,275.0,0.0,294.9592114153797,0.0,13246.521657875013,22.5,0.0,0.690788584620293
1379,68100,5,413700,275.025,0.0,294.9595223126615,0.0,13240.55990971019,22.5,0.0,0.6904776873385003
1380,68400,5,414000,275.04999999999995,0.0,294.9597662576079,0.0,13235.882035628287,22.5,0.0,0.6902337423920812
1381,68700,5,414300,275.0691100823045,0.0,294.9599921121179,0.0,13231.551062701206,22.5,0.0,0.690007887882075
1382,69000,5,414600,275.07757201646086,0.0,294.9601998761915,0.0,13227.56699092895,22.5,0.0,0.6898001238084817
1383,69300,5,414900,275.0770833333333,0.0,294.96038954982856,0.0,13223.929820313697,22.5,0.0,0.6896104501714149
1384,69600,5,415200,275.069341563786,0.0,294.96056113302916,0.0,13220.639550854357,22.5,0.0,0.6894388669708178
1385,69900,5,415500,275.0560442386831,0.0,294.9606897425431,0.0,13218.173342307331,22.5,0.0,0.6893102574568957
1386,70200,5,415800,275.0388888888889,0.0,294.96076921352557,0.0,13216.649411376666,22.5,0.0,0.6892307864744112
1387,70500,5,416100,275.01957304526746,0.0,294.9608160286819,0.0,13215.751686665868,22.5,0.0,0.689183971318073
1388,70800,5,416400,274.9997942386831,0.0,294.9608301880121,0.0,13215.480168174938,22.5,0.0,0.6891698119878811
1389,71100,5,416700,274.98125,0.0,294.96081169151614,0.0,13215.834855903875,22.5,0.0,0.6891883084838355
1390,71400,5,417000,274.96563786008227,0.0,294.96076053919404,0.0,13216.815749852682,22.5,0.0,0.6892394608059362
1391,71700,5,417300,274.9546553497942,0.0,294.9608182452827,0.0,13215.709181257682,22.5,0.0,0.6891817547172536
1392,72000,5,417600,274.95,0.0,294.96091820022656,0.0,13213.792451077425,22.5,0.0,0.6890817997734189
1393,72300,5,417900,274.95146237507345,0.0,294.96105842479665,0.0,13211.103512889964,22.5,0.0,0.6889415752033301
1394,72600,5,418200,274.957113462669,0.0,294.96122955447845,0.0,13207.821940080601,22.5,0.0,0.6887704455215271
1395,72900,5,418500,274.9660714285714,0.0,294.96143649410755,0.0,13203.85367780802,22.5,0.0,0.6885635058924322
1396,73200,5,418800,274.97745443856553,0.0,294.96166826479555,0.0,13199.409256596302,22.5,0.0,0.6883317352044287
1397,73500,5,419100,274.9903806584362,0.0,294.961898428233,0.0,13194.995655927834,22.5,0.0,0.6881015717669925
1398,73800,5,419400,275.00396825396825,0.0,294.96214279559695,0.0,13190.30968159174,22.5,0.0,0.6878572044030307
1399,74100,5,419700,275.01733539094647,0.0,294.9623861632433,0.0,13185.642877782093,22.5,0.0,0.6876138367566682
1400,74400,5,420000,275.0296002351558,0.0,294.9626136225413,0.0,13181.281131533873,22.5,0.0,0.6873863774586653
1401,74700,5,420300,275.03988095238094,0.0,294.96283643299546,0.0,13177.008531244617,22.5,0.0,0.687163567004518
1402,75000,5,420600,275.0472957084068,0.0,294.9630334735174,0.0,13173.230093674461,22.5,0.0,0.6869665264825926
1403,75300,5,420900,275.0509626690182,0.0,294.963199063991,0.0,13170.054740398653,22.5,0.0,0.6868009360089786
1404,75600,5,421200,275.04999999999995,0.0,294.96334134002757,0.0,13167.326463409456,22.5,0.0,0.6866586599724087
1405,75900,5,421500,275.04008349867723,0.0,294.9634031237156,0.0,13166.141703007268,22.5,0.0,0.6865968762843977
1406,76200,5,421800,275.0188822751322,0.0,294.9633935033509,0.0,13166.326182559664,22.5,0.0,0.6866064966490626
1407,76500,5,422100,274.9885044642857,0.0,294.9633220252857,0.0,13167.696841773994,22.5,0.0,0.6866779747142573
1408,76800,5,422400,274.9510582010582,0.0,294.96319624972625,0.0,13170.108706575493,22.5,0.0,0.6868037502737252
1409,77100,5,422700,274.90865162037034,0.0,294.96301280897757,0.0,13173.62635568623,22.5,0.0,0.6869871910224106
