index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
22,6600,1,6600,0.0,13481.688686736288,22.0,0.0,277.5997455018939,0.0,298.604436325505,0.9754129365779851
23,6900,1,6900,0.0,13450.319710991556,22.0,0.0,277.6103987630208,0.0,299.44194674658127,0.9731433614928761
24,7200,1,7200,0.0,13436.377943993904,22.0,0.0,277.62,0.0,299.7990934423935,0.9721346614550503
25,7500,1,7500,0.0,13425.92161874566,22.0,0.0,277.6254863457207,0.0,299.9616709728111,0.9713781364266807
26,7800,1,7800,0.0,13401.523526499765,22.0,0.0,277.6246094389844,0.0,300.0445117057632,0.9696129113604853
27,8100,1,8100,0.0,13384.096317752683,22.0,0.0,277.61852445485255,0.0,300.08666180605974,0.9683520363132019
28,8400,1,8400,0.0,13373.639992504439,22.0,0.0,277.60838656838655,0.0,300.1144187253224,0.9675955112848322
29,8700,1,8700,0.0,13429.407060495067,22.0,0.0,277.5953509546478,0.0,300.1380522330423,0.9716303114361367
30,9000,1,9000,0.0,13394.552643000929,22.0,0.0,277.5805727886978,0.0,300.1805643361421,0.9691085613415716
31,9300,1,9300,0.0,13429.407060495067,22.0,0.0,277.56520724559783,0.0,300.201038527658,0.9716303114361367
32,9600,1,9600,0.0,1416.8320711371005,22.0,0.0,277.5504095004095,0.0,300.23423227332324,0.10250914134409286
33,9900,1,9900,0.0,111.53413598127244,22.0,0.0,277.5373347281941,0.0,296.32514177844024,0.008069600302610022
34,10200,1,10200,0.0,125.47590297893142,22.0,0.0,277.5271381040131,0.0,294.23681477735823,0.009078300340436269
35,10500,1,10500,0.0,123.73318210422393,22.0,0.0,277.5209748029279,0.0,293.3353009507871,0.00895221283570798
36,10800,1,10800,0.0,12737.546873236253,22.0,0.0,277.52,0.0,292.9223345290202,0.9215735720590101
37,11100,1,11100,0.0,13713.470563072378,22.0,0.0,277.5229166579774,0.0,296.8503661068044,0.9921825747068471
38,11400,1,11400,0.0,13675.130703828809,22.0,0.0,277.5274419558447,0.0,298.8185571789626,0.9894086496028244
39,11700,1,11700,0.0,13683.84430820236,22.0,0.0,277.533252393018,0.0,299.64153721935446,0.9900390871264669
40,12000,1,12000,0.0,13737.868655318274,22.0,0.0,277.5400244689133,0.0,300.0031464123449,0.9939477997730426
41,12300,1,12300,0.0,13758.781305814762,22.0,0.0,277.5474346829468,0.0,300.1864840537308,0.9954608498297819
42,12600,1,12600,0.0,13821.519257304228,22.0,0.0,277.55515953453454,0.0,300.28563413425815,1.0
43,12900,1,12900,0.0,13814.548373805414,22.0,0.0,277.5628755230925,0.0,300.3626574065968,0.999495649981088
44,13200,1,13200,0.0,1303.5552142811216,22.0,0.0,277.5702591480369,0.0,300.4074707509175,0.09431345353675463
45,13500,1,13500,0.0,111.53413598127244,22.0,0.0,277.57698690878374,0.0,296.3345407256928,0.008069600302610022
46,13800,1,13800,0.0,115.01957773068712,22.0,0.0,277.5827353047492,0.0,294.22089456426005,0.00832177531206658
47,14100,1,14100,0.0,116.76229860539459,22.0,0.0,277.5871808353492,0.0,293.3053421202104,0.008447862816794867
48,14400,1,14400,0.0,116.76229860539459,22.0,0.0,277.59,0.0,292.8870944349194,0.008447862816794867
49,14700,1,14700,0.0,115.01957773068712,22.0,0.0,277.59077860037956,0.0,292.6758047118652,0.00832177531206658
50,15000,1,15000,0.0,108.04869423185751,22.0,0.0,277.58959193628493,0.0,292.55339291946444,0.007817425293153447
51,15300,1,15300,0.0,106.30597335715031,22.0,0.0,277.5868507543103,0.0,292.4674448382607,0.007691337788425178
52,15600,1,15600,0.0,12605.100086758484,22.0,0.0,277.5829658010501,0.0,292.39713241499777,0.9119909216996601
53,15900,1,15900,0.0,13645.50444895879,22.0,0.0,277.57834782309845,0.0,296.43004820964825,0.9872651620224442
54,16200,1,16200,0.0,13671.645262079403,22.0,0.0,277.5734075670498,0.0,298.4646406464113,0.9891564745933685
55,16500,1,16500,0.0,13662.931657705873,22.0,0.0,277.56855577949835,0.0,299.33835146382285,0.9885260370697275
56,16800,1,16800,0.0,13640.276286334667,22.0,0.0,277.5642032070384,0.0,299.7173493886818,0.9868868995082593
57,17100,1,17100,0.0,13661.188936831157,22.0,0.0,277.56076059626434,0.0,299.8844489404324,0.9883999495649987
58,17400,1,17400,0.0,13685.587029077053,22.0,0.0,277.5586386937704,0.0,299.97850656149984,0.9901651746311941
59,17700,1,17700,0.0,13730.897771819458,22.0,0.0,277.5582482461508,0.0,300.0422770539316,0.9934434497541303
60,18000,1,18000,0.0,1422.0602337612224,22.0,0.0,277.56,0.0,300.0997031879308,0.10288740385827769
61,18300,1,18300,0.0,115.01957773068712,22.0,0.0,277.56520589776335,0.0,296.1083570534812,0.00832177531206658
